ID,time,MRGSIM,NONMEM,diff
15,66,1301.5,1301.5,0
15,67,1231.8,1231.8,0
15,68,1165.9,1165.9,0
15,69,1103.5,1103.5,0
15,70,1044.5,1044.5,0
15,71,988.57,988.57,0
15,72,935.66,935.66,0
15,73,885.59,885.59,0
15,74,838.2,838.2,0
15,75,793.34,793.34,0
15,76,2810.9,2810.9,0
15,77,2660.5,2660.5,0
15,78,2518.1,2518.1,0
15,79,2383.3,2383.3,0
15,80,2255.8,2255.8,0
15,81,2135.1,2135.1,0
15,82,2020.8,2020.8,0
15,83,1912.7,1912.7,0
15,84,1810.3,1810.3,0
15,85,1713.4,1713.4,0
15,86,1621.7,1621.7,0
15,87,1535,1535,0
15,88,1452.8,1452.8,0
15,89,1375.1,1375.1,0
15,90,1301.5,1301.5,0
15,91,1231.8,1231.8,0
15,92,1165.9,1165.9,0
15,93,1103.5,1103.5,0
15,94,1044.5,1044.5,0
15,95,988.57,988.57,0
15,96,935.66,935.66,0
15,97,885.59,885.59,0
15,98,838.2,838.2,0
15,99,793.34,793.34,0
15,100,750.89,750.89,0
15,101,710.7,710.7,0
15,102,672.67,672.67,0
15,103,636.67,636.67,0
15,104,602.6,602.6,0
15,105,570.35,570.35,0
15,106,539.83,539.83,0
15,107,510.94,510.94,0
15,108,483.6,483.6,0
15,109,457.72,457.72,0
15,110,433.22,433.22,0
15,111,410.04,410.04,0
15,112,388.1,388.1,0
15,113,367.33,367.33,0
15,114,347.67,347.67,0
15,115,329.07,329.07,0
15,116,311.46,311.46,0
15,117,294.79,294.79,0
15,118,279.01,279.01,0
15,119,264.08,264.08,0
15,120,249.95,249.95,0
15,121,236.57,236.57,0
15,122,223.91,223.91,0
15,123,211.93,211.93,0
15,124,200.59,200.59,0
15,125,189.85,189.85,0
15,126,179.69,179.69,0
15,127,170.08,170.08,0
15,128,160.98,160.98,0
15,129,152.36,152.36,0
15,130,144.21,144.21,0
16,0,0,0,0
16,0,0,0,0
16,1,0,0,0
16,2,0,0,0
16,3,0,0,0
16,4,0,0,0
16,5,2060,2060,0
16,6,1949.8,1949.8,0
16,7,1845.4,1845.4,0
16,8,1746.7,1746.7,0
16,9,1653.2,1653.2,0
16,10,1564.7,1564.7,0
16,11,1481,1481,0
16,12,1401.7,1401.7,0
16,13,1326.7,1326.7,0
16,14,1255.7,1255.7,0
16,15,1188.5,1188.5,0
16,16,1124.9,1124.9,0
16,17,1064.7,1064.7,0
16,18,1007.7,1007.7,0
16,19,953.81,953.81,0
16,20,902.76,902.76,0
16,21,854.45,854.45,0
16,22,808.73,808.73,0
16,23,765.45,765.45,0
16,24,724.49,724.49,0
16,25,685.71,685.71,0
16,26,649.02,649.02,0
16,27,614.29,614.29,0
16,28,581.41,581.41,0
16,29,2610.3,2610.3,0
16,30,2470.6,2470.6,0
16,31,2338.4,2338.4,0
16,32,2213.3,2213.3,0
16,33,2094.8,2094.8,0
16,34,1982.7,1982.7,0
16,35,1876.6,1876.6,0
16,36,1776.2,1776.2,0
16,37,1681.1,1681.1,0
16,38,1591.2,1591.2,0
16,39,1506,1506,0
16,40,1425.4,1425.4,0
16,41,1349.1,1349.1,0
16,42,1276.9,1276.9,0
16,43,1208.6,1208.6,0
16,44,1143.9,1143.9,0
16,45,1082.7,1082.7,0
16,46,1024.8,1024.8,0
16,47,969.93,969.93,0
16,48,918.02,918.02,0
16,49,868.89,868.89,0
16,50,822.39,822.39,0
16,51,778.38,778.38,0
16,52,736.73,736.73,0
16,53,2757.3,2757.3,0
16,54,2609.7,2609.7,0
16,55,2470.1,2470.1,0
16,56,2337.9,2337.9,0
16,57,2212.8,2212.8,0
16,58,2094.4,2094.4,0
16,59,1982.3,1982.3,0
16,60,1876.2,1876.2,0
16,61,1775.8,1775.8,0
16,62,1680.8,1680.8,0
16,63,1590.8,1590.8,0
16,64,1505.7,1505.7,0
16,65,1425.1,1425.1,0
16,66,1348.9,1348.9,0
16,67,1276.7,1276.7,0
16,68,1208.3,1208.3,0
16,69,1143.7,1143.7,0
16,70,1082.5,1082.5,0
16,71,1024.5,1024.5,0
16,72,969.72,969.72,0
16,73,917.83,917.83,0
16,74,868.71,868.71,0
16,75,822.22,822.22,0
16,76,778.22,778.22,0
16,77,2796.6,2796.6,0
16,78,2646.9,2646.9,0
16,79,2505.3,2505.3,0
16,80,2371.2,2371.2,0
16,81,2244.3,2244.3,0
16,82,2124.2,2124.2,0
16,83,2010.5,2010.5,0
16,84,1902.9,1902.9,0
16,85,1801.1,1801.1,0
16,86,1704.7,1704.7,0
16,87,1613.5,1613.5,0
16,88,1527.1,1527.1,0
16,89,1445.4,1445.4,0
16,90,1368.1,1368.1,0
16,91,1294.8,1294.8,0
16,92,1225.6,1225.6,0
16,93,1160,1160,0
16,94,1097.9,1097.9,0
16,95,1039.1,1039.1,0
16,96,983.53,983.53,0
16,97,930.9,930.9,0
16,98,881.08,881.08,0
16,99,833.93,833.93,0
16,100,789.3,789.3,0
16,101,747.06,747.06,0
16,102,707.08,707.08,0
16,103,669.24,669.24,0
16,104,633.43,633.43,0
16,105,599.53,599.53,0
16,106,567.45,567.45,0
16,107,537.08,537.08,0
16,108,508.34,508.34,0
16,109,481.14,481.14,0
16,110,455.39,455.39,0
16,111,431.02,431.02,0
16,112,407.95,407.95,0
16,113,386.12,386.12,0
16,114,365.46,365.46,0
16,115,345.9,345.9,0
16,116,327.39,327.39,0
16,117,309.87,309.87,0
16,118,293.29,293.29,0
16,119,277.59,277.59,0
16,120,262.74,262.74,0
16,121,248.68,248.68,0
16,122,235.37,235.37,0
16,123,222.77,222.77,0
16,124,210.85,210.85,0
16,125,199.57,199.57,0
16,126,188.89,188.89,0
16,127,178.78,178.78,0
16,128,169.21,169.21,0
16,129,160.16,160.16,0
16,130,151.59,151.59,0
17,0,0,0,0
17,0,0,0,0
17,1,5000,5000,0
17,2,4732.4,4732.4,0
17,3,4479.2,4479.2,0
17,4,4239.5,4239.5,0
17,5,4012.6,4012.6,0
17,6,3797.9,3797.9,0
17,7,3594.6,3594.6,0
17,8,3402.3,3402.3,0
17,9,3220.2,3220.2,0
17,10,3047.9,3047.9,0
17,11,2884.7,2884.7,0
17,12,2730.4,2730.4,0
17,13,2584.3,2584.3,0
17,13,2584.3,2584.3,0
17,14,3012.8,3012.8,0
17,15,3885.2,3885.2,0
17,16,4321.9,4321.9,0
17,17,4235.8,4235.8,0
17,18,4041.5,4041.5,0
17,19,3832.5,3832.5,0
17,20,3629,3629,0
17,21,3435.1,3435.1,0
17,22,3251.4,3251.4,0
17,23,3077.4,3077.4,0
17,24,2912.7,2912.7,0
17,25,2756.9,2756.9,0
17,26,2609.3,2609.3,0
17,27,2469.7,2469.7,0
17,28,2337.5,2337.5,0
17,29,2212.4,2212.4,0
17,30,2094,2094,0
17,31,1982,1982,0
17,32,1875.9,1875.9,0
17,33,1775.5,1775.5,0
17,34,1680.5,1680.5,0
17,35,1590.6,1590.6,0
17,36,1505.4,1505.4,0
17,37,1424.9,1424.9,0
17,38,1915.5,1915.5,0
17,39,2846.6,2846.6,0
17,40,3338.8,3338.8,0
17,41,3305.4,3305.4,0
17,42,3160.9,3160.9,0
17,43,2999,2999,0
17,44,2840.1,2840.1,0
17,45,2688.5,2688.5,0
17,46,2544.7,2544.7,0
17,47,2408.5,2408.5,0
17,48,2279.6,2279.6,0
17,49,2157.6,2157.6,0
17,50,2042.2,2042.2,0
17,51,1932.9,1932.9,0
17,52,1829.4,1829.4,0
17,53,1731.5,1731.5,0
17,54,1638.9,1638.9,0
17,55,1551.2,1551.2,0
17,56,1468.2,1468.2,0
17,57,1389.6,1389.6,0
17,58,1315.2,1315.2,0
17,59,1244.8,1244.8,0
17,60,1178.2,1178.2,0
17,61,1115.2,1115.2,0
17,62,1622.4,1622.4,0
17,63,2569.1,2569.1,0
17,64,3076.2,3076.2,0
17,65,3056.8,3056.8,0
17,66,2925.6,2925.6,0
17,67,2776.3,2776.3,0
17,68,2629.3,2629.3,0
17,69,2489,2489,0
17,70,2355.9,2355.9,0
17,71,2229.8,2229.8,0
17,72,2110.5,2110.5,0
17,73,1997.6,1997.6,0
17,74,1890.7,1890.7,0
17,75,1789.5,1789.5,0
17,76,1693.7,1693.7,0
17,77,1603.1,1603.1,0
17,78,1517.3,1517.3,0
17,79,1436.1,1436.1,0
17,80,1359.2,1359.2,0
17,81,1286.5,1286.5,0
17,82,1217.7,1217.7,0
17,83,1152.5,1152.5,0
17,84,1090.8,1090.8,0
17,85,1032.4,1032.4,0
17,86,977.19,977.19,0
17,87,924.89,924.89,0
17,88,875.4,875.4,0
17,89,828.55,828.55,0
17,90,784.21,784.21,0
17,91,742.25,742.25,0
17,92,702.52,702.52,0
17,93,664.93,664.93,0
17,94,629.34,629.34,0
17,95,595.67,595.67,0
17,96,563.79,563.79,0
17,97,533.62,533.62,0
17,98,505.06,505.06,0
17,99,478.03,478.03,0
17,100,452.45,452.45,0
17,101,428.24,428.24,0
17,102,405.32,405.32,0
17,103,383.63,383.63,0
17,104,363.1,363.1,0
17,105,343.67,343.67,0
17,106,325.28,325.28,0
17,107,307.87,307.87,0
17,108,291.39,291.39,0
17,109,275.8,275.8,0
17,110,261.04,261.04,0
17,111,247.07,247.07,0
17,112,233.85,233.85,0
17,113,221.34,221.34,0
17,114,209.49,209.49,0
17,115,198.28,198.28,0
17,116,187.67,187.67,0
17,117,177.63,177.63,0
17,118,168.12,168.12,0
17,119,159.12,159.12,0
17,120,150.61,150.61,0
17,121,142.55,142.55,0
17,122,134.92,134.92,0
17,123,127.7,127.7,0
17,124,120.87,120.87,0
17,125,114.4,114.4,0
17,126,108.28,108.28,0
17,127,102.48,102.48,0
17,128,96.997,96.997,0
17,129,91.806,91.806,0
17,130,86.893,86.893,0
18,0,0,0,0
18,0,0,0,0
18,1,0,0,0
18,2,0,0,0
18,3,0,0,0
18,4,0,0,0
18,5,0,0,0
18,6,329.74,329.74,0
18,7,641.83,641.83,0
18,8,937.22,937.22,0
18,9,1216.8,1216.8,0
18,10,1481.4,1481.4,0
18,11,1731.9,1731.9,0
18,12,1968.9,1968.9,0
18,13,2193.3,2193.3,0
18,14,2405.7,2405.7,0
18,15,2276.9,2276.9,0
18,16,2155.1,2155.1,0
18,17,2039.8,2039.8,0
18,18,1930.6,1930.6,0
18,19,1827.3,1827.3,0
18,20,1729.5,1729.5,0
18,21,1636.9,1636.9,0
18,22,1549.3,1549.3,0
18,23,1466.4,1466.4,0
18,24,1388,1388,0
18,25,1313.7,1313.7,0
18,26,1243.4,1243.4,0
18,27,1176.8,1176.8,0
18,28,1113.9,1113.9,0
18,29,1054.3,1054.3,0
18,30,1327.6,1327.6,0
18,31,1586.3,1586.3,0
18,32,1831.1,1831.1,0
18,33,2062.9,2062.9,0
18,34,2282.2,2282.2,0
18,35,2489.8,2489.8,0
18,36,2686.3,2686.3,0
18,37,2872.3,2872.3,0
18,38,3048.3,3048.3,0
18,39,2885.2,2885.2,0
18,40,2730.8,2730.8,0
18,41,2584.6,2584.6,0
18,42,2446.3,2446.3,0
18,43,2315.4,2315.4,0
18,44,2191.5,2191.5,0
18,45,2074.2,2074.2,0
18,46,1963.2,1963.2,0
18,47,1858.2,1858.2,0
18,48,1758.7,1758.7,0
18,49,1664.6,1664.6,0
18,50,1575.5,1575.5,0
18,51,1491.2,1491.2,0
18,52,1411.4,1411.4,0
18,53,1335.9,1335.9,0
18,54,1594.1,1594.1,0
18,55,1838.6,1838.6,0
18,56,2069.9,2069.9,0
18,57,2288.9,2288.9,0
18,58,2496.1,2496.1,0
18,59,2692.3,2692.3,0
18,60,2877.9,2877.9,0
18,61,3053.7,3053.7,0
18,62,3220,3220,0
18,63,3047.7,3047.7,0
18,64,2884.6,2884.6,0
18,65,2730.2,2730.2,0
18,66,2584.1,2584.1,0
18,67,2445.8,2445.8,0
18,68,2314.9,2314.9,0
18,69,2191,2191,0
18,70,2073.8,2073.8,0
18,71,1962.8,1962.8,0
18,72,1857.8,1857.8,0
18,73,1758.4,1758.4,0
18,74,1664.3,1664.3,0
18,75,1575.2,1575.2,0
18,76,1490.9,1490.9,0
18,77,1411.1,1411.1,0
18,78,1665.3,1665.3,0
18,79,1906,1906,0
18,80,2133.7,2133.7,0
18,81,2349.2,2349.2,0
18,82,2553.3,2553.3,0
18,83,2746.4,2746.4,0
18,84,2929.1,2929.1,0
18,85,3102.1,3102.1,0
18,86,3265.8,3265.8,0
18,87,3091.1,3091.1,0
18,88,2925.7,2925.7,0
18,89,2769.1,2769.1,0
18,90,2620.9,2620.9,0
18,91,2480.6,2480.6,0
18,92,2347.9,2347.9,0
18,93,2222.2,2222.2,0
18,94,2103.3,2103.3,0
18,95,1990.8,1990.8,0
18,96,1884.2,1884.2,0
18,97,1783.4,1783.4,0
18,98,1688,1688,0
18,99,1597.6,1597.6,0
18,100,1512.1,1512.1,0
18,101,1431.2,1431.2,0
18,102,1354.6,1354.6,0
18,103,1282.1,1282.1,0
18,104,1213.5,1213.5,0
18,105,1148.6,1148.6,0
18,106,1087.1,1087.1,0
18,107,1028.9,1028.9,0
18,108,973.87,973.87,0
18,109,921.75,921.75,0
18,110,872.42,872.42,0
18,111,825.74,825.74,0
18,112,781.55,781.55,0
18,113,739.72,739.72,0
18,114,700.14,700.14,0
18,115,662.67,662.67,0
18,116,627.21,627.21,0
18,117,593.64,593.64,0
18,118,561.87,561.87,0
18,119,531.8,531.8,0
18,120,503.34,503.34,0
18,121,476.41,476.41,0
18,122,450.91,450.91,0
18,123,426.78,426.78,0
18,124,403.94,403.94,0
18,125,382.33,382.33,0
18,126,361.87,361.87,0
18,127,342.5,342.5,0
18,128,324.17,324.17,0
18,129,306.82,306.82,0
18,130,290.4,290.4,0
19,0,1438.5,1438.5,0
19,0,1438.5,1438.5,0
19,1,1691.3,1691.3,0
19,2,1930.5,1930.5,0
19,3,2156.9,2156.9,0
19,4,2371.3,2371.3,0
19,5,2574.1,2574.1,0
19,6,2766.1,2766.1,0
19,7,2947.8,2947.8,0
19,8,3119.8,3119.8,0
19,9,3282.6,3282.6,0
19,10,3106.9,3106.9,0
19,11,2940.6,2940.6,0
19,12,2783.3,2783.3,0
19,13,2634.3,2634.3,0
19,14,2493.3,2493.3,0
19,15,2359.9,2359.9,0
19,16,2233.6,2233.6,0
19,17,2114.1,2114.1,0
19,18,2001,2001,0
19,19,1893.9,1893.9,0
19,20,1792.5,1792.5,0
19,21,1696.6,1696.6,0
19,22,1605.8,1605.8,0
19,23,1519.9,1519.9,0
19,24,1438.5,1438.5,0
19,25,1691.3,1691.3,0
19,26,1930.5,1930.5,0
19,27,2156.9,2156.9,0
19,28,2371.3,2371.3,0
19,29,2574.1,2574.1,0
19,30,2766.1,2766.1,0
19,31,2947.8,2947.8,0
19,32,3119.8,3119.8,0
19,33,3282.6,3282.6,0
19,34,3106.9,3106.9,0
19,35,2940.6,2940.6,0
19,36,2783.3,2783.3,0
19,37,2634.3,2634.3,0
19,38,2493.3,2493.3,0
19,39,2359.9,2359.9,0
19,40,2233.6,2233.6,0
19,41,2114.1,2114.1,0
19,42,2001,2001,0
19,43,1893.9,1893.9,0
19,44,1792.5,1792.5,0
19,45,1696.6,1696.6,0
19,46,1605.8,1605.8,0
19,47,1519.9,1519.9,0
19,48,1438.5,1438.5,0
19,49,1691.3,1691.3,0
19,50,1930.5,1930.5,0
19,51,2156.9,2156.9,0
19,52,2371.3,2371.3,0
19,53,2574.1,2574.1,0
19,54,2766.1,2766.1,0
19,55,2947.8,2947.8,0
19,56,3119.8,3119.8,0
19,57,3282.6,3282.6,0
19,58,3106.9,3106.9,0
19,59,2940.6,2940.6,0
19,60,2783.3,2783.3,0
19,61,2634.3,2634.3,0
19,62,2493.3,2493.3,0
19,63,2359.9,2359.9,0
19,64,2233.6,2233.6,0
19,65,2114.1,2114.1,0
19,66,2001,2001,0
19,67,1893.9,1893.9,0
19,68,1792.5,1792.5,0
19,69,1696.6,1696.6,0
19,70,1605.8,1605.8,0
19,71,1519.9,1519.9,0
19,72,1438.5,1438.5,0
19,73,1691.3,1691.3,0
19,74,1930.5,1930.5,0
19,75,2156.9,2156.9,0
19,76,2371.3,2371.3,0
19,77,2574.1,2574.1,0
19,78,2766.1,2766.1,0
19,79,2947.8,2947.8,0
19,80,3119.8,3119.8,0
19,81,3282.6,3282.6,0
19,82,3106.9,3106.9,0
19,83,2940.6,2940.6,0
19,84,2783.3,2783.3,0
19,85,2634.3,2634.3,0
19,86,2493.3,2493.3,0
19,87,2359.9,2359.9,0
19,88,2233.6,2233.6,0
19,89,2114.1,2114.1,0
19,90,2001,2001,0
19,91,1893.9,1893.9,0
19,92,1792.5,1792.5,0
19,93,1696.6,1696.6,0
19,94,1605.8,1605.8,0
19,95,1519.9,1519.9,0
19,96,1438.5,1438.5,0
19,97,1361.6,1361.6,0
19,98,1288.7,1288.7,0
19,99,1219.7,1219.7,0
19,100,1154.5,1154.5,0
19,101,1092.7,1092.7,0
19,102,1034.2,1034.2,0
19,103,978.85,978.85,0
19,104,926.47,926.47,0
19,105,876.89,876.89,0
19,106,829.96,829.96,0
19,107,785.55,785.55,0
19,108,743.51,743.51,0
19,109,703.72,703.72,0
19,110,666.06,666.06,0
19,111,630.42,630.42,0
19,112,596.68,596.68,0
19,113,564.75,564.75,0
19,114,534.53,534.53,0
19,115,505.92,505.92,0
19,116,478.85,478.85,0
19,117,453.22,453.22,0
19,118,428.97,428.97,0
19,119,406.01,406.01,0
19,120,384.28,384.28,0
19,121,363.72,363.72,0
19,122,344.25,344.25,0
19,123,325.83,325.83,0
19,124,308.39,308.39,0
19,125,291.89,291.89,0
19,126,276.27,276.27,0
19,127,261.49,261.49,0
19,128,247.49,247.49,0
19,129,234.25,234.25,0
19,130,221.71,221.71,0
20,0,0,0,0
20,0,0,0,0
20,1,1181,1181,0
20,2,3271.1,3271.1,0
20,3,4285.2,4285.2,0
20,4,4321.2,4321.2,0
20,5,4149.2,4149.2,0
20,6,3940.3,3940.3,0
20,7,3732.4,3732.4,0
20,8,3533.3,3533.3,0
20,9,3344.4,3344.4,0
20,10,3165.4,3165.4,0
20,11,2996.1,2996.1,0
20,12,2835.7,2835.7,0
20,13,3865,3865,0
20,14,5811.4,5811.4,0
20,15,6689.6,6689.6,0
20,16,6596.9,6596.9,0
20,17,6303.1,6303.1,0
20,18,5979,5979,0
20,19,5662,5662,0
20,20,5359.6,5359.6,0
20,21,5073,5073,0
20,22,4801.5,4801.5,0
20,23,4544.6,4544.6,0
20,24,4301.4,4301.4,0
20,25,5252.2,5252.2,0
20,26,7124.4,7124.4,0
20,27,7932.3,7932.3,0
20,28,7773.1,7773.1,0
20,29,7416.4,7416.4,0
20,30,7032.7,7032.7,0
20,31,6659.3,6659.3,0
20,32,6303.6,6303.6,0
20,33,5966.4,5966.4,0
20,34,5647.1,5647.1,0
20,35,5344.9,5344.9,0
20,36,5058.9,5058.9,0
20,37,4788.2,4788.2,0
20,38,4531.9,4531.9,0
20,39,4289.4,4289.4,0
20,40,4059.9,4059.9,0
20,41,3842.6,3842.6,0
20,42,3637,3637,0
20,43,3442.3,3442.3,0
20,44,3258.1,3258.1,0
20,45,3083.8,3083.8,0
20,46,2918.7,2918.7,0
20,47,2762.5,2762.5,0
20,48,2614.7,2614.7,0
20,49,2474.8,2474.8,0
20,50,0,0,0
20,50,0,0,0
20,51,4505.3,4505.3,0
20,52,5269.5,5269.5,0
20,53,5211.8,5211.8,0
20,54,4982.9,4982.9,0
20,55,4727.5,4727.5,0
20,56,4477,4477,0
20,57,4237.9,4237.9,0
20,58,4011.3,4011.3,0
20,59,3796.6,3796.6,0
20,60,3593.5,3593.5,0
20,61,3401.2,3401.2,0
20,62,3219.1,3219.1,0
20,63,7552.2,7552.2,0
20,64,8153.3,8153.3,0
20,65,7941.3,7941.3,0
20,66,7566.4,7566.4,0
20,67,7172.6,7172.6,0
20,68,6791.3,6791.3,0
20,69,6428.4,6428.4,0
20,70,6084.5,6084.5,0
20,71,5758.9,5758.9,0
20,72,5450.7,5450.7,0
20,73,5159,5159,0
20,74,4883,4883,0
20,75,9127,9127,0
20,76,9643.8,9643.8,0
20,77,9352,9352,0
20,78,8901.6,8901.6,0
20,79,8436.4,8436.4,0
20,80,7987.4,7987.4,0
20,81,7560.5,7560.5,0
20,82,7156.1,7156.1,0
20,83,6773.1,6773.1,0
20,84,6410.7,6410.7,0
20,85,6067.6,6067.6,0
20,86,5742.9,5742.9,0
20,87,9940.9,9940.9,0
20,88,10414,10414,0
20,89,10081,10081,0
20,90,9591.7,9591.7,0
20,91,9089.6,9089.6,0
20,92,8605.7,8605.7,0
20,93,8145.7,8145.7,0
20,94,7709.9,7709.9,0
20,95,7297.3,7297.3,0
20,96,6906.8,6906.8,0
20,97,6537.2,6537.2,0
20,98,6187.4,6187.4,0
20,99,5856.3,5856.3,0
20,100,5542.9,5542.9,0
20,101,5246.2,5246.2,0
20,102,4965.5,4965.5,0
20,103,4699.8,4699.8,0
20,104,4448.2,4448.2,0
20,105,4210.2,4210.2,0
20,106,3984.9,3984.9,0
20,107,3771.6,3771.6,0
20,108,3569.8,3569.8,0
20,109,3378.8,3378.8,0
20,110,3198,3198,0
20,111,3026.8,3026.8,0
20,112,2864.8,2864.8,0
20,113,2711.5,2711.5,0
20,114,2566.4,2566.4,0
20,115,2429.1,2429.1,0
20,116,2299.1,2299.1,0
20,117,2176,2176,0
20,118,2059.6,2059.6,0
20,119,1949.4,1949.4,0
20,120,1845.1,1845.1,0
20,121,1746.3,1746.3,0
20,122,1652.9,1652.9,0
20,123,1564.4,1564.4,0
20,124,1480.7,1480.7,0
20,125,1401.5,1401.5,0
20,126,1326.5,1326.5,0
20,127,1255.5,1255.5,0
20,128,1188.3,1188.3,0
20,129,1124.7,1124.7,0
20,130,1064.5,1064.5,0
21,0,0,0,0
21,0,0,0,0
21,1,1181,1181,0
21,2,3271.1,3271.1,0
21,3,4285.2,4285.2,0
21,4,4321.2,4321.2,0
21,5,4149.2,4149.2,0
21,6,3940.3,3940.3,0
21,7,3732.4,3732.4,0
21,8,3533.3,3533.3,0
21,9,3344.4,3344.4,0
21,10,3165.4,3165.4,0
21,11,2996.1,2996.1,0
21,12,2835.7,2835.7,0
21,13,3865,3865,0
21,14,5811.4,5811.4,0
21,15,6689.6,6689.6,0
21,16,6596.9,6596.9,0
21,17,6303.1,6303.1,0
21,18,5979,5979,0
21,19,5662,5662,0
21,20,5359.6,5359.6,0
21,21,5073,5073,0
21,22,4801.5,4801.5,0
21,23,4544.6,4544.6,0
21,24,4301.4,4301.4,0
21,25,5252.2,5252.2,0
21,26,7124.4,7124.4,0
21,27,7932.3,7932.3,0
21,28,7773.1,7773.1,0
21,29,7416.4,7416.4,0
21,30,7032.7,7032.7,0
21,31,6659.3,6659.3,0
21,32,6303.6,6303.6,0
21,33,5966.4,5966.4,0
21,34,5647.1,5647.1,0
21,35,5344.9,5344.9,0
21,36,5058.9,5058.9,0
21,37,5969.2,5969.2,0
21,38,7803,7803,0
21,39,8574.6,8574.6,0
21,40,8381.1,8381.1,0
21,41,7991.8,7991.8,0
21,42,7577.3,7577.3,0
21,43,7174.7,7174.7,0
21,44,6791.4,6791.4,0
21,45,6428.1,6428.1,0
21,46,6084.2,6084.2,0
21,47,5758.6,5758.6,0
21,48,5450.4,5450.4,0
21,49,5158.7,5158.7,0
21,50,0,0,0
21,50,0,0,0
21,51,0,0,0
21,52,0,0,0
21,53,0,0,0
21,54,0,0,0
21,54,0,0,0
21,55,4505.3,4505.3,0
21,56,5269.5,5269.5,0
21,57,5211.8,5211.8,0
21,58,4982.9,4982.9,0
21,59,4727.5,4727.5,0
21,60,4477,4477,0
21,61,4237.9,4237.9,0
21,62,4011.3,4011.3,0
21,63,3796.6,3796.6,0
21,64,3593.5,3593.5,0
21,65,3401.2,3401.2,0
21,66,3219.1,3219.1,0
21,67,3046.9,3046.9,0
21,68,2883.8,2883.8,0
21,69,2729.5,2729.5,0
21,70,2583.4,2583.4,0
21,71,6950.5,6950.5,0
21,72,7583.8,7583.8,0
21,73,7402.3,7402.3,0
21,74,7056.2,7056.2,0
21,75,6689.8,6689.8,0
21,76,6334.2,6334.2,0
21,77,5995.8,5995.8,0
21,78,5675.1,5675.1,0
21,79,5371.4,5371.4,0
21,80,5084,5084,0
21,81,4811.9,4811.9,0
21,82,4554.4,4554.4,0
21,83,4310.7,4310.7,0
21,84,4080,4080,0
21,85,3861.6,3861.6,0
21,86,3655,3655,0
21,87,7964.7,7964.7,0
21,88,8543.8,8543.8,0
21,89,8310.8,8310.8,0
21,90,7916.1,7916.1,0
21,91,7503.7,7503.7,0
21,92,7104.6,7104.6,0
21,93,6725,6725,0
21,94,6365.2,6365.2,0
21,95,6024.6,6024.6,0
21,96,5702.2,5702.2,0
21,97,5397,5397,0
21,98,5108.2,5108.2,0
21,99,4834.9,4834.9,0
21,100,4576.1,4576.1,0
21,101,4331.2,4331.2,0
21,102,4099.4,4099.4,0
21,103,3880.1,3880.1,0
21,104,3672.4,3672.4,0
21,105,3475.9,3475.9,0
21,106,3289.9,3289.9,0
21,107,3113.8,3113.8,0
21,108,2947.2,2947.2,0
21,109,2789.5,2789.5,0
21,110,2640.2,2640.2,0
21,111,2498.9,2498.9,0
21,112,2365.2,2365.2,0
21,113,2238.6,2238.6,0
21,114,2118.8,2118.8,0
21,115,2005.4,2005.4,0
21,116,1898.1,1898.1,0
21,117,1796.5,1796.5,0
21,118,1700.4,1700.4,0
21,119,1609.4,1609.4,0
21,120,1523.3,1523.3,0
21,121,1441.7,1441.7,0
21,122,1364.6,1364.6,0
21,123,1291.6,1291.6,0
21,124,1222.4,1222.4,0
21,125,1157,1157,0
21,126,1095.1,1095.1,0
21,127,1036.5,1036.5,0
21,128,981.03,981.03,0
21,129,928.53,928.53,0
21,130,878.84,878.84,0
22,0,0,0,0
22,0,0,0,0
22,1,1181,1181,0
22,2,3271.1,3271.1,0
22,3,4285.2,4285.2,0
22,4,4321.2,4321.2,0
22,5,4149.2,4149.2,0
22,6,3940.3,3940.3,0
22,7,3732.4,3732.4,0
22,8,3533.3,3533.3,0
22,9,3344.4,3344.4,0
22,10,3165.4,3165.4,0
22,11,2996.1,2996.1,0
22,12,2835.7,2835.7,0
22,13,3865,3865,0
22,14,5811.4,5811.4,0
22,15,6689.6,6689.6,0
22,16,6596.9,6596.9,0
22,17,6303.1,6303.1,0
22,18,5979,5979,0
22,19,5662,5662,0
22,20,5359.6,5359.6,0
22,21,5073,5073,0
22,22,4801.5,4801.5,0
22,23,4544.6,4544.6,0
22,24,4301.4,4301.4,0
22,25,5252.2,5252.2,0
22,26,7124.4,7124.4,0
22,27,7932.3,7932.3,0
22,28,7773.1,7773.1,0
22,29,7416.4,7416.4,0
22,30,7032.7,7032.7,0
22,31,6659.3,6659.3,0
22,32,6303.6,6303.6,0
22,33,5966.4,5966.4,0
22,34,5647.1,5647.1,0
22,35,5344.9,5344.9,0
22,36,5058.9,5058.9,0
22,37,5969.2,5969.2,0
22,38,7803,7803,0
22,39,8574.6,8574.6,0
22,40,8381.1,8381.1,0
22,41,7991.8,7991.8,0
22,42,7577.3,7577.3,0
22,43,7174.7,7174.7,0
22,44,6791.4,6791.4,0
22,45,6428.1,6428.1,0
22,46,6084.2,6084.2,0
22,47,5758.6,5758.6,0
22,48,5450.4,5450.4,0
22,49,5158.7,5158.7,0
22,50,0,0,0
22,50,0,0,0
22,51,0,0,0
22,52,0,0,0
22,53,0,0,0
22,54,0,0,0
22,54,0,0,0
22,55,4505.3,4505.3,0
22,56,5269.5,5269.5,0
22,57,5211.8,5211.8,0
22,58,4982.9,4982.9,0
22,59,4727.5,4727.5,0
22,60,0,4477,-4477
22,61,0,4237.9,-4237.9
